"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","특수학급","순회학급","학급수계","학생수계","학급당학생수","유초등부-유-순회","유초등부-초-순회","유초등부-학급수계","유초등부-학생수계","유초등부-학급당학생수","중등부-2학년","중등부-3학년","중등부-순회","중등부-학급수계","중등부-학생수계","중등부-학급당학생수","고등부-1학년","고등부-2학년","고등부-3학년","고등부-순회","고등부-학급수계","고등부-학생수계","고등부-학급당학생수","전공과","학급수 총계","학생수 총계","학급당학생수","고등부-2학년","고등부-3학년","고등부-특수","고등부-순회","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010700","01","S010000932","서울신가초등학교","02","공립","N","","5","5","6","6","5","5","1","0","33(1)","675(8)","20.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010500","01","S010000933","서울신명초등학교","02","공립","N","","3","4","4","4","5","3","1","0","24(1)","459(5)","19.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010700","01","S010000934","서울신암초등학교","02","공립","N","","7","6","7","6","5","6","2","0","39(2)","751(10)","19.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010100","01","S010000935","서울신천초등학교","02","공립","N","","5","3","4","4","4","4","2","0","26(2)","439(11)","16.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010100","01","S010000936","서울아주초등학교","02","공립","N","","4","3","4","4","4","4","0","0","23(0)","457(0)","19.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011300","01","S010000937","서울영풍초등학교","02","공립","N","","4","3","4","5","5","4","2","0","27(2)","493(6)","18.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011200","01","S010000938","서울오금초등학교","02","공립","N","","5","5","4","5","5","4","0","0","28(0)","625(0)","22.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011100","01","S010000939","서울오륜초등학교","02","공립","N","","3","4","5","4","5","6","0","0","27(0)","610(0)","22.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010200","01","S010000941","서울잠동초등학교","02","공립","N","","5","6","5","5","6","6","0","0","33(0)","831(0)","25.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010100","01","S010000942","서울잠신초등학교","02","공립","N","","8","9","8","8","9","10","0","0","52(0)","1559(0)","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010200","01","S010000943","서울잠실초등학교","02","공립","N","","7","6","7","7","7","7","1","0","42(1)","1123(7)","26.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010100","01","S010000944","서울잠일초등학교","02","공립","N","","8","8","11","10","10","10","1","0","58(1)","1800(7)","31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010100","01","S010000945","서울잠전초등학교","02","공립","N","","4","4","5","5","5","6","1","0","30(1)","566(3)","18.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010400","01","S010000946","서울중대초등학교","02","공립","N","","7","7","8","7","7","8","1","0","45(1)","1041(2)","23.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010500","01","S010000947","서울천동초등학교","02","공립","N","","7","6","7","6","6","6","2","0","40(2)","805(12)","20.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010900","01","S010000948","서울천일초등학교","02","공립","N","","3","2","3","3","3","2","2","0","18(2)","293(7)","16.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010900","01","S010000949","서울천호초등학교","02","공립","N","","6","6","6","6","6","6","2","0","38(2)","710(6)","18.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010300","01","S010000950","서울토성초등학교","02","공립","N","","5","6","6","6","7","7","1","0","38(1)","788(8)","20.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010700","01","S010000951","서울평화초등학교","02","공립","N","","2","2","2","2","2","2","1","0","13(1)","192(5)","14.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010300","01","S010000952","서울풍납초등학교","02","공립","N","","4","3","4","3","4","5","2","0","25(2)","427(8)","17.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010300","01","S010000953","서울풍성초등학교","02","공립","N","","4","3","3","3","2","2","1","0","18(1)","320(6)","17.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010600","01","S010000954","서울한산초등학교","02","공립","N","","5","6","6","6","6","6","1","0","36(1)","763(7)","21.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010500","01","S010001004","서울가곡초등학교","02","공립","N","","5","5","6","6","6","6","0","0","34(0)","834(0)","24.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010400","01","S010001005","서울가양초등학교","02","공립","N","","2","3","3","3","3","2","2","0","18(2)","217(4)","12.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001006","서울갈산초등학교","02","공립","N","","6","6","6","8","7","7","0","0","40(0)","1034(0)","25.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001007","서울강서초등학교","02","공립","N","","9","7","8","8","9","7","2","0","50(2)","1082(11)","21.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001008","서울강신초등학교","02","공립","N","","6","6","6","7","5","6","1","0","37(1)","820(3)","22.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001009","서울강월초등학교","02","공립","N","","5","5","6","5","6","5","1","0","33(1)","633(8)","19.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010001010","서울개화초등학교","02","공립","N","","1","2","1","2","2","2","2","0","12(2)","101(2)","8.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001011","서울경인초등학교","02","공립","N","","5","5","6","6","7","8","0","0","37(0)","1179(0)","31.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001012","서울계남초등학교","02","공립","N","","5","5","6","6","6","6","1","0","35(1)","777(3)","22.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010500","01","S010001013","서울공진초등학교","02","공립","N","","12","13","12","10","8","7","2","0","64(2)","1749(9)","27.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010800","01","S010001014","서울공항초등학교","02","공립","N","","10","10","10","9","8","8","2","0","57(2)","1538(6)","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001015","서울남명초등학교","02","공립","N","","4","3","4","3","3","3","2","0","22(2)","398(12)","18.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010600","01","S010001016","서울내발산초등학교","02","공립","N","","8","7","8","9","8","9","2","0","51(2)","1437(10)","28.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001017","서울등명초등학교","02","공립","N","","2","1","2","1","1","1","1","0","9(1)","90(2)","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001018","서울등서초등학교","02","공립","N","","2","2","3","3","3","3","1","0","17(1)","274(4)","16.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001019","서울등양초등학교","02","공립","N","","2","2","2","2","2","2","1","0","13(1)","157(3)","12.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001020","서울등원초등학교","02","공립","N","","2","2","2","2","1","2","2","0","13(2)","171(10)","13.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001021","서울등촌초등학교","02","공립","N","","5","3","5","4","4","4","1","0","26(1)","494(2)","19","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001022","서울등현초등학교","02","공립","N","","5","4","4","5","5","4","0","0","27(0)","587(0)","21.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001023","서울목동초등학교","02","공립","N","","7","7","8","8","9","10","2","0","51(2)","1406(8)","27.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2021"
